category,company,date,end_location,end_time,id,kilometres,notes,start_location,start_time
business,skip,2026-05-22,"3176, Glasgow Street, Victoria, British Columbia",17:55,92aaa11a-3d58-4ad6-b2f6-a5d46b0aaed6,4.7,Dropping off delivery,"2852, Douglas Street, Victoria, British Columbia",17:50
business,skip,2026-05-22,"2852, Douglas Street, Victoria, British Columbia",17:50,bcaa12d0-72c2-48c2-a840-23b7a90aa27c,0.5,Picking up food,"765, Market Street, Victoria, British Columbia",17:42
business,skip,2026-05-22,"765, Market Street, Victoria, British Columbia",17:41,34320fcd-6e07-4644-a2db-568f71d0f257,1.6,Dropping off delivery,"Tolmie Avenue, Saanich, British Columbia",17:35
business,skip,2026-05-22,"3147, Douglas Street, Victoria, British Columbia",17:34,f900889d-dbeb-4ccb-9630-49c31a39b868,13.8,Picking up food,"Royal Oak Drive, Saanich, British Columbia",17:17
business,,2026-06-03,"3420, Quadra Street, Saanich, British Columbia",22:15,d9a69e60-c413-40ba-b7a9-f9895bfea32e,3.8,Going to hot zone,"1615, Belmont Avenue, Victoria, British Columbia",22:02
business,uber,2026-06-03,"1615, Belmont Avenue, Victoria, British Columbia",22:02,76e4e65c-bbd9-4f31-bd7e-06023809ab2e,6.1,Dropping off delivery,"48.46943, -123.36265",21:43
business,uber,2026-06-03,"48.46941, -123.36271",21:42,58efaece-63ce-4b19-a552-c71ce06d5001,1,Picking up food,"3977, Rainbow Street, Saanich, British Columbia",21:38
business,uber,2026-06-03,"3977, Rainbow Street, Saanich, British Columbia",21:37,4cfa0d6c-928e-46e4-9a31-1a07603ba9da,2,Dropping off delivery,"McKenzie Avenue, Saanich, British Columbia",21:32
business,uber,2026-06-03,"McKenzie Avenue, Saanich, British Columbia",21:32,65b3e7cb-6b85-48d7-b9d4-a0f52efe3509,4.1,Picking up food,"3978, Cedar Hill Cross Road, Saanich, British Columbia",21:28
business,uber,2026-06-03,"3978, Cedar Hill Cross Road, Saanich, British Columbia",21:27,4991fe1c-fe7c-42b8-9c39-c4974e9922b2,2.9,Dropping off delivery,"48.48596, -123.38765",21:20
business,uber,2026-06-03,"48.48599, -123.38763",21:20,ad78c541-8354-4488-b49e-3af07a868354,3.9,Picking up food,"1257, Stancil Lane, View Royal, British Columbia",21:08
business,uber,2026-06-03,"1225, Stancil Lane, View Royal, British Columbia",21:08,d2d738a9-f7b5-452e-8e36-5c7039d6de98,6.3,Dropping off delivery,"Namaste Indian Cuisine, Burnside Road East, Victoria",20:54
business,uber,2026-06-03,"Namaste Indian Cuisine, Burnside Road East, Victoria",20:54,3f9e9e1c-c3b0-455a-bd2c-885bb0865bae,1.3,Picking up food,"136, Gorge Road East, Victoria, British Columbia",20:48
business,uber,2026-06-03,"136, Gorge Road East, Victoria, British Columbia",20:47,44b5cd98-9d92-46a7-a1a1-c71f55fa7369,2.9,Dropping off delivery,"777, Broughton Street, Victoria, British Columbia",20:37
business,uber,2026-06-03,"777, Broughton Street, Victoria, British Columbia",20:37,4785bca8-d936-4c37-a1b7-15c2ee4c1c8e,1.7,Picking up food,"2852, Douglas Street, Victoria, British Columbia",20:30
business,uber,2026-06-03,"Gorge Road East, Victoria, British Columbia",20:29,9a5d99cb-bd61-4e18-8d63-a7dbf7fe57fb,5.2,Picking up food,"Nelles Street, Esquimalt, British Columbia",20:19
business,uber,2026-06-03,"48.43582, -123.41956",20:19,d0741a04-58e3-40c4-8e6a-4dd6aef82c2b,1.3,Dropping off delivery,"1149, Esquimalt Road, Esquimalt, British Columbia",20:13
business,uber,2026-06-03,"1149, Esquimalt Road, Esquimalt, British Columbia",20:13,e3bdf739-d244-4f3e-82d0-cc4b84564d11,1.3,Picking up food,"Nelles Street, Esquimalt, British Columbia",20:08
business,uber,2026-06-03,"Nelles Street, Esquimalt, British Columbia",20:07,08a56656-0513-4a5d-b9cb-68bc91cafefd,6.4,Dropping off delivery,"KFC, 3140 Douglas Street, Victoria",19:52
business,uber,2026-06-03,"Douglas Street, Victoria, British Columbia",19:52,7cb6b882-ac38-47df-902f-8f32ed1c57f6,1.9,Picking up food,"850, Pendene Place, Saanich, British Columbia",19:46
business,uber,2026-06-03,"860, Pendene Place, Saanich, British Columbia",19:45,89587015-2e19-4c63-9d91-c1a40cbef459,1,Dropping off delivery,"Blanshard Street, Saanich, British Columbia",19:36
business,uber,2026-06-03,"Blanshard Street, Saanich, British Columbia",19:36,34b8c9aa-8fca-4977-9bc9-7a58d8ad7fa6,1.3,Picking up food,"213 Crease Avenue, Saanich, BC, V8Z 1K8, Saanich, British Columbia, V8Z 1K8",19:32
business,uber,2026-06-03,"213, Crease Avenue, Saanich, British Columbia",19:23,61a4bbbe-ab40-42d7-9be7-c7b600ba57f5,3.3,Dropping off delivery,"Quadra Street, Saanich, British Columbia",19:12
business,skip,2026-06-03,"Quadra Street, Saanich, British Columbia",19:12,7a153d32-c54a-4f16-acd9-a7fe86d2b779,1.7,Picking up food,"McDonald's, 3465 Saanich Road, Saanich, BC, V8Z 3L0, 3465 Saanich Road, Saanich, British Columbia, V8Z 3L0",19:06
business,,2026-06-03,"McDonald's, 3465 Saanich Road, Saanich, BC, V8Z 3L0, 3465 Saanich Road, Saanich, British Columbia, V8Z 3L0",19:31,258c4828-c543-490a-b481-e9b16a527e27,11.6,Going to hot zone,"Royal Oak Drive, Saanich, British Columbia",17:22
personal,,2026-06-02,"3420, Quadra Street, Saanich, British Columbia",22:03,cc20108f-0528-4e4e-b783-d4b357dfd13c,4.7,Going to hot zone,"48.45286, -123.40347",22:03
business,uber,2026-06-02,"48.45286, -123.40347",21:47,83e2c581-38a2-49de-9cd2-bd17230ad235,3,Dropping off delivery,"A&W, 860 Esquimalt Road, Esquimalt",21:40
business,uber,2026-06-02,"A&W, 860 Esquimalt Road, Esquimalt",21:40,ff31553f-ad57-49af-9cf9-aa577ba885c4,1,Picking up food,"980, Wordsley Street, Esquimalt, British Columbia",21:37
business,uber,2026-06-02,"48.42993, -123.40481",21:36,7df05202-6334-497d-8b41-38afce508abf,8.2,Dropping off delivery,"48.44484, -123.46779",21:29
business,uber,2026-06-02,"48.44484, -123.46779",21:22,228145d4-eb25-4bab-8c08-37ade517398c,3.8,Picking up food,"Millstream Road, Langford, British Columbia",21:12
business,uber,2026-06-02,"Millstream Road, Langford, British Columbia",21:12,64d67f6c-a802-4417-ac9f-ae35d0c835bf,6,Dropping off delivery,"260, Island Highway, View Royal, British Columbia",20:54
business,uber,2026-06-02,"Island Highway, View Royal, British Columbia",20:54,1398d677-6129-4c66-94b8-dc4245ba7fd7,6,Picking up food,"90, Gorge Road West, Saanich, British Columbia",20:44
business,uber,2026-06-02,"Wascana Street, Saanich, British Columbia",20:44,8aabb27b-b349-4519-bb6b-1e529ac90a01,1.7,Picking up food,"Uptown Boulevard, Saanich, British Columbia",20:38
business,uber,2026-06-02,"Uptown Boulevard, Saanich, British Columbia",20:38,3542a870-3b2c-47d1-946e-4b19e5d2f4f1,0.1,Picking up food,"Uptown Boulevard, Saanich, British Columbia",20:36
business,uber,2026-06-02,"Uptown Boulevard, Saanich, British Columbia",20:36,6a27c341-768c-451f-8e73-3a477e37d1f6,1,Picking up food,"Oak Street, Saanich, British Columbia",20:33
business,,2026-06-02,"Saanich Road, Saanich, British Columbia",20:33,3832aa61-6253-4b25-a295-a70e39c844b0,1.3,Going to hot zone,"960, Inverness Road, Saanich, British Columbia",20:19
business,uber,2026-06-02,"960, Inverness Road, Saanich, British Columbia",20:16,c574d603-c891-41c6-9fb9-19f3875a8c3f,1.2,Dropping off delivery,"3366, Douglas Street, Saanich, British Columbia",20:09
business,uber,2026-06-02,"3366, Douglas Street, Saanich, British Columbia",20:08,5023f2d0-fe34-44ed-bfbe-b69cbec58190,0.5,Picking up food,"Uptown Boulevard, Uptown Boulevard, Saanich, British Columbia",20:06
business,,2026-06-02,"Oak Street, Saanich, British Columbia",20:05,d7244875-a37f-475e-bfda-30b1f5153665,2.9,Going to hot zone,"1010, McKenzie Avenue, Saanich, British Columbia",19:43
business,skip,2026-06-02,"1002, McKenzie Avenue, Saanich, British Columbia",19:43,0c87bdc2-db2d-4abe-83e8-9d475ee67f7e,2.9,Dropping off delivery,"Uptown Boulevard, Saanich, British Columbia",19:35
business,skip,2026-06-02,"Uptown Boulevard, Saanich, British Columbia",19:29,6de3153a-f1ef-4687-a22b-ee7debed9886,2.1,Picking up food,"3800, Quadra Street, Saanich, British Columbia",19:18
business,skip,2026-06-02,"3805, Quadra Street, Saanich, British Columbia",19:18,5cc66b11-bbed-4ee7-a675-120db2b5c7ef,1.6,Dropping off delivery,"Cedar Hill Cross Road, Saanich, British Columbia",19:12
business,uber,2026-06-02,"Cedar Hill Cross Road, Saanich, British Columbia",19:11,1cc18f9f-91e2-42ee-baf2-8a5f27366676,2.8,Picking up food,"Oak Street, Saanich, British Columbia",19:03
business,,2026-06-02,"Oak Street, Saanich, British Columbia",18:53,4b99ab33-7cf8-48b1-a952-f2d5720176c3,1.5,Going to hot zone,"3274, Glasgow Avenue, Saanich, British Columbia",18:49
business,uber,2026-06-02,"3252, Glasgow Avenue, Saanich, British Columbia",18:48,4e871b8b-9f01-4ce3-8880-831b3c1b7e21,3.9,Dropping off delivery,"Bin 4 Burger Lounge, 911 Yates Street, Victoria",18:36
business,uber,2026-06-02,"Bin 4 Burger Lounge, 911 Yates Street, Victoria",18:36,7846db43-aabd-4182-bdfc-298405ffb6ef,0.7,Picking up food,"Hudson House by Townline, 1700 Blanshard Street, Victoria, BC, V8W 0G8, 1700 Blanshard Street, Victoria, British Columbia, V8W 0G8",18:29
business,uber,2026-06-02,"1700, Blanshard Street, Victoria, British Columbia",18:15,49c40ec9-79fe-4ee4-8705-b6dcd9c5af90,2.8,Dropping off delivery,"Douglas Street, Victoria, British Columbia",18:06
business,uber,2026-06-02,"Douglas Street, Victoria, British Columbia",18:06,cc0c3900-72dd-4a2b-8b18-1d52cba4892f,3.8,Picking up food,"Lochside Regional Trail, Saanich, British Columbia",17:54
business,uber,2026-06-02,"McKenzie Avenue, Saanich, British Columbia",17:53,e7101c74-c8be-4da3-8570-277048eb7485,1.7,Picking up food,"McDonald's, 3465 Saanich Road, Saanich, BC, V8Z 3L0, 3465 Saanich Road, Saanich, British Columbia, V8Z 3L0",17:49
business,,2026-06-02,"McDonald's, 3465 Saanich Road, Saanich, BC, V8Z 3L0, 3465 Saanich Road, Saanich, British Columbia, V8Z 3L0",17:49,dc3fba85-5cc5-4979-b8e9-cd1959618e43,7.5,Going to hot zone,"Royal Oak Drive, Saanich, British Columbia",17:07
business,uber,2026-06-01,"Yates Street, Victoria, British Columbia",22:26,55038d60-1936-4671-aaaa-a4b270dc11bc,11.3,Dropping off delivery,"Dunedin Street, Victoria, BC, V8T 4N4, Victoria, British Columbia, V8T 4N4",22:11
business,uber,2026-06-01,"Dunedin Street, Victoria, British Columbia",22:04,f9686437-76d1-436b-bdb1-cf8871d3cf4a,6.4,Dropping off delivery,"990 View Street, Victoria, BC, V8V 0C9, Victoria, British Columbia, V8V 0C9",21:52
business,uber,2026-06-01,"990, View Street, Victoria, British Columbia",21:37,112676e4-2b6e-42e2-963b-5ec69de59466,0.8,Dropping off delivery,"Yates Street, Victoria, British Columbia",21:29
business,uber,2026-06-01,"Yates Street, Victoria, British Columbia",21:28,27708c3e-7581-4696-9989-b3ffa2bcc531,1.1,Picking up food,"1253, Johnson Street, Victoria, British Columbia",21:22
business,uber,2026-06-01,"1250, Johnson Street, Victoria, British Columbia",21:21,e57d48ca-0830-4b8a-9f22-188b6fdd2b65,0.5,Dropping off delivery,"990, View Street, Victoria, British Columbia",21:18
business,uber,2026-06-01,"990, View Street, Victoria, British Columbia",21:17,6fd1813d-0a0d-46fc-ac1c-29c8ec1f8988,0.1,Dropping off delivery,"Pizza Hut, Vancouver Street, Victoria",20:59
business,uber,2026-06-01,"Pizza Hut, Vancouver Street, Victoria",20:59,89fc2fdb-2c60-4b6a-a54b-cce4bdf139a2,1.8,Picking up food,"1510, Jubilee Avenue, Victoria, British Columbia",20:55
business,uber,2026-06-01,"1520, Jubilee Avenue, Victoria, British Columbia",20:55,d7db6a76-507c-4849-9d1f-7efe7b881c8a,4.7,Dropping off delivery,"Teakwood Road, Saanich, British Columbia",20:39
business,uber,2026-06-01,"Teakwood Road, Saanich, British Columbia",20:38,8de5d09e-a7f8-469d-8dac-030f8141b156,2.9,Picking up food,"Shelbourne Street, Saanich, British Columbia",20:20
business,uber,2026-06-01,"Shelbourne Street, Saanich, British Columbia",20:19,21ac5c59-9b87-4678-abb5-802d5fc77817,0.6,Picking up food,"2780, Shelbourne Street, Victoria, British Columbia",20:09
business,uber,2026-06-01,"2780, Shelbourne Street, Victoria, British Columbia",20:09,7ce4236a-9bbc-4e4d-b5ac-bc13df54775b,1.4,Dropping off delivery,"1871, Fort Street, Victoria, British Columbia",19:46
business,uber,2026-06-01,"1871, Fort Street, Victoria, British Columbia",19:45,131669b6-586d-457a-b0c2-aee8c25702c4,2.4,Picking up food,"1250, Newport Avenue, Oak Bay, British Columbia",19:37
business,uber,2026-06-01,"1250, Newport Avenue, Oak Bay, British Columbia",19:36,5e72226b-398f-48d8-ba2b-ebfa20e95616,3.4,Dropping off delivery,"1002, Balmoral Road, Victoria, British Columbia",19:28
business,uber,2026-06-01,"1585, Vancouver Street, Victoria, British Columbia",19:27,ae8ff425-df16-417c-90c6-80acac03d96f,1.1,Picking up food,"1017, Queens Avenue, Victoria, British Columbia",19:13
business,uber,2026-06-01,"1017, Queens Avenue, Victoria, British Columbia",19:13,b83541b0-dcc2-44c3-a34b-ed5aa6333ed2,2.1,Dropping off delivery,"604, Broughton Street, Victoria, British Columbia",19:03
business,uber,2026-06-01,"604, Broughton Street, Victoria, British Columbia",19:03,5df52810-f9e5-405a-8f86-4dc554897a08,7,Picking up food,"4144, Wilkinson Road, Saanich, British Columbia",18:44
business,uber,2026-06-01,"4144, Wilkinson Road, Saanich, British Columbia",18:44,46956b09-9617-44d1-a2e3-619b8315bd0c,4.3,Picking up food,"715, Violet Avenue, Saanich, British Columbia",18:34
business,uber,2026-06-01,"721, Violet Avenue, Saanich, British Columbia",18:34,e7e7a719-62ae-4291-94aa-14b344857b5d,3.9,Dropping off delivery,"3388, Douglas Street, Saanich, British Columbia",18:24
business,uber,2026-06-01,"3388, Douglas Street, Saanich, British Columbia",18:24,fc9a2360-95a2-4670-9730-aba7f2549e87,1.9,Picking up food,"4015, Saanich Road, Saanich, British Columbia",18:18
business,uber,2026-06-01,"4015, Saanich Road, Saanich, British Columbia",18:18,72953d3c-6c5c-4555-a74b-c06a7534116e,2.9,Dropping off delivery,"Blanshard Street, Victoria, British Columbia",18:05
business,uber,2026-06-01,"Tolmie Avenue, Saanich, British Columbia",18:05,90e728b5-37f2-4ac6-a425-76292055998e,0.5,Picking up food,"Lot 1 Pasta Bar, Blanshard Street, Saanich",18:01
business,uber,2026-06-01,"Lot 1 Pasta Bar, Blanshard Street, Saanich",18:01,03a2e2aa-5f6c-4c4a-83b4-a8f5c2b0deea,2.7,Picking up food,"3232, Cook Street, Saanich, British Columbia",17:48
business,uber,2026-06-01,"1275, Maywood Road, Saanich, British Columbia",17:46,33401bca-8768-4728-bc3d-ede575b2674c,1.8,Dropping off delivery,"3252, Glasgow Avenue, Saanich, British Columbia",17:43
business,uber,2026-06-01,"3240, Glasgow Avenue, Saanich, British Columbia",17:42,8fe84ab0-69d6-49e3-a9ca-77edf11aea58,1,Dropping off delivery,"A&W, 3335 Douglas Street, Saanich",17:29
business,uber,2026-06-01,"A&W, 3335 Douglas Street, Saanich",17:29,412fa8ac-2ee5-481f-bb24-30589829a528,0.9,Picking up food,"Blanshard Street, Saanich, British Columbia",17:13
business,uber,2026-06-01,"Blanshard Street, Saanich, British Columbia",17:13,dc1a2707-e19d-481f-ace6-63ce89a838e3,1.6,Picking up food,"901, McAdoo Place, Saanich, British Columbia",17:06
business,uber,2026-06-01,"903, McAdoo Place, Saanich, British Columbia",17:06,3f849f87-7ec3-4efe-b92d-9092ac666006,3.9,Dropping off delivery,"642, Johnson Street, Victoria, British Columbia",16:49
business,uber,2026-06-01,"638, Johnson Street, Victoria, British Columbia",16:49,2a2065df-2854-4045-8aef-a3ccd4b48e3b,2.8,Picking up food,"485, Head Street, Esquimalt, British Columbia",16:33
business,uber,2026-06-01,"485, Head Street, Esquimalt, British Columbia",16:33,36f853b9-8818-4e25-a263-32f4d4490068,1.8,Dropping off delivery,"1249, Esquimalt Road, Esquimalt, British Columbia",16:23
business,uber,2026-06-01,"Comerford Street, Esquimalt, British Columbia",16:23,dd2c97db-8da0-4953-8c85-850216d07f86,1.2,Picking up food,"461, Sturdee Street, Esquimalt, British Columbia",16:20
business,uber,2026-06-01,"Sturdee Street, Esquimalt, British Columbia",16:20,8b7d317a-a9bb-48ab-9704-416474900d4c,7.6,Dropping off delivery,"2002, Oak Bay Avenue, Oak Bay, British Columbia",15:48
business,uber,2026-06-01,"2005, Oak Bay Avenue, Oak Bay, British Columbia",15:46,5a1a672d-bcf3-4385-b3c4-c411d49706d7,5,Picking up food,"1692, Douglas Street, Victoria, British Columbia",15:29
business,uber,2026-06-01,"1675, Douglas Street, Victoria, British Columbia",15:25,5e5f26ca-608f-45d3-9743-b029e275882b,4.2,Picking up food,"1580, Wilmot Place, Oak Bay, British Columbia",15:13
business,uber,2026-06-01,"1580, Wilmot Place, Oak Bay, British Columbia",15:12,a833eba3-0d15-4a1f-98aa-765516b845a7,2.4,Dropping off delivery,"1080, Belmont Avenue, Victoria, British Columbia",15:00
business,uber,2026-06-01,"1080, Belmont Avenue, Victoria, British Columbia",15:00,02918c59-b2a2-4cb5-ab54-3abffdb7dc6c,2.9,Dropping off delivery,"1420, Quadra Street, Victoria, British Columbia",14:49
business,uber,2026-06-01,"1420, Quadra Street, Victoria, British Columbia",14:49,a486d41e-ef95-44a3-b7fa-a07cfd31251b,2.2,Picking up food,"Wilson Street, Victoria, British Columbia",14:35
business,uber,2026-06-01,"105, Wilson Street, Victoria, British Columbia",14:35,c4e38146-1b18-4ba0-ba32-e88dd280e1b8,3.7,Dropping off delivery,"Benjamin's Cafe, 614B Grenville Avenue, Victoria",14:22
business,uber,2026-06-01,"Benjamin's Cafe, 614B Grenville Avenue, Victoria",14:22,1cdd4b20-51c3-488f-bcf9-bd07bcaabdf2,1.3,Picking up food,"1149, Esquimalt Road, Esquimalt, British Columbia",14:13
business,uber,2026-06-01,"1121, Esquimalt Road, Esquimalt, British Columbia",14:12,e7c89877-213d-4230-b6dd-b52455cff204,4.3,Picking up food,"1100, Yates Street, Victoria, British Columbia",13:48
business,uber,2026-06-01,"1100, Yates Street, Victoria, British Columbia",13:48,2d46179f-0079-408f-9d92-5a1bc13b0fb6,2.5,Picking up food,"409, Vancouver Street, Victoria, British Columbia",13:41
business,uber,2026-06-01,"409, Vancouver Street, Victoria, British Columbia",13:39,f2d47c57-8756-44b9-9f4a-1bf798eb44aa,2.1,Dropping off delivery,"Rise n Grind, 1294 Broad Street, Victoria",13:28
business,uber,2026-06-01,"Rise n Grind, 1294 Broad Street, Victoria",13:27,e05cf34f-812f-41bc-8804-be46ce9f0278,0.5,Picking up food,"727, Yates Street, Victoria, British Columbia",13:25
business,,2026-06-01,"726, Yates Street, Victoria, British Columbia",13:23,9de0387f-007b-4904-9095-11a1f2520535,2.7,Going to hot zone,"1975, Lee Avenue, Victoria, British Columbia",13:11
business,uber,2026-06-01,"1975, Lee Avenue, Victoria, British Columbia",13:11,23f9601d-5ef6-4c38-be14-0b56378381c7,1.5,Dropping off delivery,"Estevan Avenue, Oak Bay, British Columbia",13:05
business,uber,2026-06-01,"Estevan Avenue, Oak Bay, British Columbia",13:04,544c3162-849f-4241-aa73-1cb868ccba96,5.3,Picking up food,"3984, Medway Street, Saanich, British Columbia",12:53
business,uber,2026-06-01,"3985, Medway Street, Saanich, British Columbia",12:53,ebffa689-9f51-4dd0-bc55-a264ca9cc27c,10.5,Dropping off delivery,"419, William Street, Victoria, British Columbia",12:18
